,Cutibacterium acnes,Cutibacterium granulosum,Propionibacterium sp. oral taxon 193,Micrococcus luteus,Corynebacterium ureicelerivorans,Corynebacterium kroppenstedtii,Nocardioides dokdonensis,Dermacoccus nishinomiyaensis,Roseomonas sp. FDAARGOS_362,Pseudomonas stutzeri subgroup,Pseudomonas stutzeri group,Pseudomonas stutzeri,Corynebacterium singulare,Moraxella osloensis,Acinetobacter schindleri,Cupriavidus metallidurans,Rothia dentocariosa,[Clostridium] saccharolyticum,Bradyrhizobium sp. BTAi1,Pantoea agglomerans group,Corynebacterium simulans,Pantoea agglomerans,Rhodococcus sp. PBTS 1,Janibacter indicus,Acinetobacter johnsonii,Rhodococcus sp. PBTS 2,Deinococcus radiodurans,Gordonia bronchialis,Tessaracoccus flavus,Pantoea sp. PSNIH2,Tsukamurella sp. MH1,Actinomyces oris,Nocardioides sp. JS614,Rothia mucilaginosa,Kytococcus sedentarius,Staphylococcus hominis,Stenotrophomonas maltophilia,Gardnerella vaginalis,Kocuria flava,Erwinia billingiae,Corynebacterium jeikeium,Kocuria palustris,Pseudomonas balearica,Paracoccus yeei,Enterococcus casseliflavus,Gordonia terrae,Dermabacter vaginalis,Microlunatus phosphovorus,Lachnoclostridium phytofermentans,Enterococcus sp. FDAARGOS_375
11,0.006457654204915006,0.012976682168178951,0.011882197904965683,0.010005712799054612,0.0048688958363122484,0.005577602825074473,0.005891505934357502,0.0030906954153579105,0.0025807863070317722,0.00834312521009264,0.0022227038235701647,0.0017600720147399392,0.0027771232188103646,0.006141164319785996,0.0030910613321658326,0.00587814254622715,0.0018978892398430133,0.002251086614663424,0.003770514499976764,0.005308928637033726,0.00779226308587634,0.001997733972539749,0.0031413944629453496,0.007117865159976542,0.002641056486269673,0.0023951559569924423,0.004038543791854853,0.010106305796763259,0.0038621707359974755,0.0031543486021261904,0.004019372180032982,0.003640596855155751,0.00458391559870422,0.0035921646729028837,0.0009687904678159105,0.003007937093566927,0.0009405620262525422,0.0009768642810815905,0.004714981245274296,0.004803464669174382,0.003531181132372093,0.00525082759574764,0.001582045972458926,0.001866037110245146,0.002944014593753213,0.008187884745642604,0.002870571281771848,0.0045628927221549025,0.004432524263503403,0.008053427336134431
12,0.006538103549040597,0.007376252849787393,0.0038329445042682214,0.011189196399314937,0.005168565439834368,0.002714782728098861,0.005976864364962589,0.003063667539989131,0.007496504409298069,0.008062618988250444,0.009269177815822798,0.0025763298795580735,0.003305354357501366,0.0025117767688093047,0.0035213363654296795,0.009377873971484294,0.005231284884671373,0.002200684032037268,0.009374505846427652,0.007628490874924844,0.0006199673462386837,0.010396175156862277,0.0012925823399807918,0.003295372119229484,0.006736099546913919,0.001397809764191978,0.0050236743269674354,0.004953916636945244,0.002230870065850105,0.0030402425647327036,0.0009073040129538403,0.0031547159441912263,0.0021411589241958537,0.0007937049846346025,0.0008790372595065047,0.007707737618619445,0.005217823871783502,0.004259163869383352,0.0033170333607280707,0.0002703782222631886,0.00586535686803996,0.0031818532849753043,0.0020054077813818137,0.004445977351417605,0.006384466325237146,0.002548870735441685,0.0030927818966902105,0.004061334655666398,0.0,0.0
13,0.015663007007483014,0.0034298932015134316,0.0051568560858066175,0.006680004375666786,0.006066791024482759,0.004851899701182839,0.00441270877007802,0.00366918477896358,0.009910250620443097,0.003324308197071731,0.004236862725439835,0.0045256378156082735,0.00614421924228206,0.002545440887988376,0.006097903881384631,0.00825665844974843,0.004216254790700221,0.00021735103426983636,0.006244439342834827,0.0027146255262968447,0.0030200488769465917,0.002319388238736655,0.009391111819465921,0.0054445584017321245,0.001834885445028896,0.0004975404373330934,0.002103020497041236,0.001814849332207527,0.003976415351247599,0.004794170233962712,0.0,0.001477528449711089,0.0032050705418493015,0.001755407328573176,0.002132642172123644,0.0025468043388144792,0.0014994285023001831,0.003891280042686024,0.00275407692651978,0.0038268175064957955,0.005734959984987653,0.004869420175163001,0.001179882136509619,0.0038376187338531086,0.0023705386011742954,0.0019096270654217547,0.0015938991424537404,0.0036983565877933477,0.002807714123652864,0.007062111990255507
14,0.009070398738627413,0.012047071352122398,0.007019862740824471,0.007609749252186828,0.0018891286045849887,0.009217083740939803,0.003919545375321616,0.0018940817460559659,0.0036290014648983084,0.0043115758665752775,0.0031467885866772677,0.0033064421317711146,0.005614003342388267,0.006032925386813153,0.003714456295810417,0.0028045631288159552,0.004556228875063971,0.00028774481008391053,0.0,0.0018497418032828508,0.0014925227664840401,0.005391998949038951,0.0019164126571222843,0.0014627455513058635,0.0022932938061559953,0.0038052856660220945,0.004038923648316549,0.006918010250880023,0.0025776168169306967,0.005893736887276927,0.005444725758578696,0.0047792838918073325,0.002172736033877386,0.004670796024318551,0.0066427272802733915,0.001179997851929623,0.004730765425518235,0.0006581528971193169,0.004655618325234248,0.003162937615385106,0.0056550707225954564,0.006886343943726732,0.0034108025415687006,0.0028105540143960927,0.0,0.0006757079404469347,0.003674466956936329,0.006253803836531127,0.007461739811411851,0.0026349124368570715
15,0.011282500262760906,0.009642844389232422,0.00820644121860232,0.006307969600353734,0.004103180407379874,0.004004245248730946,0.006623235855528632,0.007370219443214203,0.001872138367781428,0.011373361643284601,0.0006668826261771058,0.005532186668742894,0.005404076284681004,0.0010608889923647835,0.003084597477500111,0.0037661487868439966,0.001680934802452385,0.0019272940741589834,0.0032624762182599694,0.004942591189523327,0.0021735216138346475,0.005394151725330544,0.0016042115871932182,0.0016511038117106344,0.002045540444576432,0.0024109959077485386,0.001041674011252352,0.0024970048052416873,0.0051981610006357395,0.0010567751123215703,0.00794591217925782,0.0013499177960510599,0.0019039826846361078,0.002101862801976754,0.0036632360899139806,0.005328820017250242,0.002015900158800924,0.0010870099249934563,0.0007846999042340705,0.0035700156342549304,0.002095255268112265,0.0014118730835270437,0.007164340168698076,0.002027527740952513,0.0013608866926235568,0.01013152869975549,0.0024453566045925692,0.0032676099496070864,0.002086503892895741,0.011564582063142743
16,0.01943117133322066,0.007336770114470944,0.008563795579225602,0.004612575995571192,0.011268860000828983,0.003775639805528968,0.0034730107418486284,0.0039703312646990705,0.004149748574445245,0.00341597462304139,0.0005411510292550085,0.004021810255275156,0.010887092886412982,0.0034716525527013807,0.004623183095163858,0.0073618944997092374,0.0008448086968914137,0.00475695258717404,0.002308914962672141,0.002690014974860377,0.010406457446092289,0.0019236874134491914,0.0010080269677233483,0.0032258676195707444,0.004487550118938354,0.0004074564313305058,0.0,0.003433887838867434,0.004272077920222122,0.008052030759584689,0.003477243243344368,0.0009190116678463898,0.004747651464620278,0.008146001468530697,0.0005502363136360212,0.00365503455764572,0.001905499125901055,0.003602948951659849,0.005189484325620408,0.004483028614716691,0.004292483380628605,0.002618315469927208,0.006893431273588125,0.0024643201263828693,0.0017114676676991737,0.0009119276218611519,0.005148838188402113,0.004341153510609757,0.0,0.0022654393545464644
17,0.011119476784735651,0.009899143038514103,0.007986640495217943,0.007534466157339696,0.006083659752631423,0.0022611059271353054,0.007483139639594652,0.0012172894431804373,0.0011294330848207448,0.007732139194949185,0.000712413035198318,0.0014456936193694438,0.007382294355617195,0.0028778143879416886,0.0033318515425633534,0.001243098557280818,0.000686411223295627,0.0,0.0028735985771201483,0.005228236045937672,0.006014836985950328,0.005065379031186608,0.008444783302254472,0.009702925637712176,0.001829507886283465,0.004032250802550363,0.0032680930839885576,0.010271230966787536,0.002421106409396792,0.0023518742586432816,0.0026866935330212833,0.0017400990877265662,0.002284678166123675,0.0021235606322665803,0.003146334070960305,0.005524281363828815,0.0019419313999325955,0.003407576764449976,0.003097409671950568,0.0006326934358056034,0.0028322124507586333,0.0028469126534883087,0.00037848210150201824,0.004337376742094532,0.006885669340322734,0.0019096371645262104,0.0019824965190156207,0.0016019726783341108,0.001692698668019976,0.008346201752207637
18,0.014047783419717314,0.006309987033185418,0.01091847702882923,0.006335085871378879,0.002804266188939863,0.004363476907455924,0.003284853992635575,0.0026406244329652048,0.004198388492264393,0.00287564017882791,0.0010842222706487505,0.004148617780046462,0.001620575850278056,0.002119991021578716,0.007604577337131211,0.002261898078776982,0.005305823036824117,0.004753051293119743,0.005950662658199859,0.0031294558304263637,0.0017316560197972609,0.006793789745105841,0.010215362567694636,0.0016570698023364388,0.003589000102514369,0.004089413796308825,0.007157473174966572,0.002015634819497743,0.003916134413442502,0.006033391237161352,0.005471047127541451,0.0,0.004972111919708643,0.006371706126747273,0.007273793985131866,0.005666016916104275,0.0019421378259601419,0.0011667180758148505,0.004657679430392409,0.0056005528061609635,0.0028231718167647966,0.004744971515317405,0.005805543731007631,0.0022069839007373983,0.0037633828870794633,0.004759891539688798,0.0026970059830797167,0.0019619412194350643,0.0018410231462682104,0.0005402327912209443
19,0.008479447921853202,0.012785844844652025,0.007048671882041886,0.0022512481759365648,0.007106036568720113,0.005864450741694104,0.0018918640334379688,0.005721672960702965,0.0043414076186568725,0.003987553435734763,0.009906238855512832,0.007751853503018044,0.008781598547720886,0.005268104395425402,0.004300561703401969,0.005070985565307438,0.0015357279611854645,0.0010493910575835445,0.008375967251734779,0.0002719658806440646,0.0012862779581937493,0.0011421109591012164,0.005836719296237584,0.0018333070699588553,0.002755937411900275,0.0019773438360548945,0.0035690945320971264,0.0032608568628700193,0.0013779475109417353,0.0015535858189916142,0.00594402303290885,0.0059561028283611345,0.005236559484310532,0.003014577027889357,0.0024660237599824636,0.007506486538632407,0.004555342331684922,0.0017663623154838867,0.002189421779490687,0.0038463484864856958,0.0018480544219207362,0.006561014397321341,0.0029074804334590916,0.0015429670070771014,0.00576378411286694,0.0,0.003929595551053691,0.0025081269552143797,0.0,0.00038759929527400845
20,0.01105719656966256,0.00843255131475196,0.010252889819162659,0.004907074611324861,0.004449510655951878,0.008348093344557226,0.004449369247498868,0.0041552595851068064,0.0017917089042662417,0.0008587222990546872,0.004997081909450081,0.004641055211103515,0.005439679883921607,0.0033791454553918207,0.0034917100993257224,0.0020919789070722385,0.006577334811363136,0.0,0.00277260456963466,0.0034416353965239913,0.0035873198682355696,0.007134583472737108,0.0011241630077137722,0.00324815525035308,0.0028723183493998,0.0053224746183216255,0.0037785743541658623,0.005568293816531941,0.005554220511740851,0.0028551078593046938,0.0010407110916308567,0.0012226998299272097,0.0062097686245346515,0.00570787938171436,0.0015545475718708659,0.003963035502410288,0.0034429012603500544,0.004190284494423482,0.003918318369072414,0.005294341037550135,0.00510952781652772,0.0038799692572634445,0.005447500956460247,0.0069475525328759734,0.0,0.012116148280769982,0.005076906610046961,0.005148668612457674,0.0,0.0034696178057178014
21,0.014245283098038625,0.006438745705541332,0.010060457680912757,0.003549934662791162,0.0027198377871522454,0.007029562960658429,0.007729757156591441,0.00625021586568258,0.009474509675835786,0.011688815834390064,0.002827002355702792,0.002038500235812588,0.0016367609151121559,0.0020876037673147317,0.011580350992291143,0.006744856239584857,0.004681297174008411,0.0021263391777190015,0.006228438065470382,0.005783333777324326,0.0016339938558008198,0.0034109235017296944,0.0003932566955342557,0.002771118026744153,0.0005657298117468552,0.004429559050055052,0.004202733513452666,0.010735570772686378,0.0022351926310429588,0.0013817394481337847,0.0,0.003277642004782004,0.0041752368367465684,0.0034015042444132206,0.0010767321218870685,0.00037408293545301044,0.006544270095164504,0.0044083560894154815,0.004194873517127442,0.003384647327640112,0.0011833526624186112,0.005016515236576343,0.001501871979187867,0.006217550881957168,0.011516525596899262,0.002082525540652803,0.004009534580614928,0.0035458435113328523,0.0006768100040978732,0.010121616339772174
22,0.015092891177881035,0.013638520545416682,0.006763719218959912,0.00934495912231104,0.00281551175786233,0.004493173777807916,0.0070859744027580805,0.006799717409063789,0.003976459864991201,0.003504191410106569,0.0037277838786795975,0.0012125635121651873,0.0023036744338388445,0.006487869493050362,0.005344627132227104,0.008342753962018402,0.0017011748780532067,0.003987432606802009,0.0031184783541702544,0.00406264218817746,0.004889947163880119,0.004102913458217776,0.007060656089550777,0.0016272005129922078,0.0038154426000109416,0.0027761503228894346,0.0018628748694021666,0.0030670338535168707,0.0027047021614831314,0.0019032341115850643,0.0028315098026505323,0.006942689971203826,0.0027285882163741145,0.0012653999598399902,0.005012569517507436,0.003909045881170414,0.0019487400919100642,0.004469306799633217,0.0009894717522977755,0.006431827094643218,0.002218273697917041,0.002049245059247818,0.002962877234069473,0.0034891544344238445,0.0011632794915927443,0.006224507190752996,0.0008987455225783708,0.006735125644413728,0.0,0.012948462226818799
23,0.01049888200346062,0.010069890146439862,0.00708177763634652,0.004131136560623522,0.005257933728492438,0.0038901455178271746,0.004368524647026016,0.004728732551973596,0.0030475190014273073,0.0041666689406939595,0.005925269673914396,0.0054855177490288135,0.006864498732510806,0.005143456722853155,0.008464782580752981,0.002517543228783326,0.006861509501134034,0.010542554115821098,0.002220228791414749,0.0035155125871726895,0.0015365666750036216,0.0006777700788330114,0.011678762573434412,0.002070385562669571,0.0010434177980741019,0.004053697435088665,0.007037130401451925,0.0042911246148693094,0.0008961584542734562,0.0037652841623235316,0.005898816497345618,0.001688426500618016,0.0029189851379733574,0.0021606908942252067,0.0032579166664362725,0.0009180393225119434,0.007576561879093502,0.0022077384566991723,0.0019758394258011366,0.0012211545700800276,0.0034106686855692563,0.0034843967635044214,0.0020840207895197584,0.003551893024956873,0.0,0.0,0.003084833719629709,0.00150359914849402,0.006113982373071454,0.0022692697560953144
24,0.01878835177206394,0.00811086670803318,0.008213443844387597,0.004222130592408892,0.005916568926604587,0.007163154377852787,0.006358352331006093,0.0014354169930500395,0.006287647032148727,0.004262330893416754,0.0009908961416981482,0.005735960906273556,0.005273251599468355,0.004545126550611743,0.004112191152871194,0.005585791738654304,0.002390663239846898,0.0073356449607125075,0.0032442337928520497,0.004221697008651873,0.0007438781106876689,0.003570013994283518,0.0036449591885424253,0.004511962661602004,0.005594090138310896,0.000479547374412221,0.007360896262408806,0.0014660458649533871,0.0042419027475367466,0.0030204763981169945,0.0064105483888517055,0.0024963022708068628,0.0023393798362500496,0.003835599754220335,0.0017477966465754026,0.003900159463801138,0.0018274049585603077,0.001939340397104394,0.005512055266494393,0.005513094957286725,0.004005715809117288,0.0044805172051819615,0.0066912834538150594,0.0011615917820740464,0.007450852894310208,0.0009506189805939574,0.002765138758017922,0.0032051063661159077,0.001304871565883689,0.0
25,0.00928638551977407,0.007375594065905866,0.006073289804882873,0.007194595459921421,0.005909484344430615,0.008125344379923223,0.0076260489752138115,0.007166688086061501,0.0023322574210471285,0.014095483889994256,0.005291401737373803,0.0017753650991692536,0.006768130808198332,0.004688799150547733,0.0062106854610930965,0.0030102395714443385,0.005257478439615012,0.0,0.004715493826878431,0.006925700417386618,0.006010844168825454,0.004223832584721913,0.0034595574339094373,0.004073846323596846,0.005928618812195785,0.006858568719195338,0.0036733829947971064,0.002711932688611294,0.005274866514347344,0.001227276314973004,0.0005299168318235985,0.004449372576078997,0.0020691536627115434,0.0027282495737738334,0.002890432465316397,0.005459288956598,0.004053997491272772,0.0012636607479923714,0.003490655387303364,0.006156752000083228,0.002417056701561997,0.0039027373059252685,0.003296177520862735,0.0050944988128225725,0.004205263752840187,0.0002040816326530612,0.005537068922893342,0.0014375715611846687,0.006064856853121873,0.0009442066062242974
26,0.011325427626634858,0.011905222885137734,0.004489319797340122,0.004173208213131689,0.005228969567835373,0.006092670115149464,0.00363670184137862,0.004641366419793458,0.01018195182654735,0.0017877522266328515,0.0017015615643250167,0.004548641461417138,0.00796113790119185,0.002336338738493408,0.006272359062215448,0.0017186940163761819,0.0067985520811247886,0.004038940642352383,0.0016692708211192991,0.008819849870594414,0.0008061518118245199,0.002511979536571974,0.005349702408607657,0.0019268971665476475,0.001986293350484311,0.0018422115481946395,0.007698580676626021,0.006041712210061529,0.005746423008798021,0.0022857267119925553,0.0036479098259432985,0.0070413529551349415,0.0031619876851603146,0.00599004947748513,0.003073543144506391,0.00044983893646392923,0.006485575750765804,0.0050395117372065675,0.0029844908288649383,0.00027176430622896143,0.006591293993512377,0.0052205500156978476,0.003175824853382124,0.0009854382816174966,0.0,0.006748797965441597,0.002271061122960479,0.004460936929809967,0.0,0.003612612549253093
27,0.01340472308009288,0.011320351516237602,0.005923909517552979,0.01152974758528701,0.006641672499885305,0.004685042226117699,0.00505538808854563,0.004259720082730326,0.004834178750662951,0.010941879377209699,0.007599029218269088,0.0003064451176031496,0.002236231984014759,0.0031322522507861287,0.0033733447473581505,0.0027258613855747375,0.0032868657609299496,0.00037803851763078256,0.008002962722226734,0.0076286952059020545,0.0017465722949077927,0.006093911355836974,0.0070334320060297635,0.002276769715686032,0.004413839675936028,0.0053496602039505015,0.0029102827633822816,0.007201541585412889,0.004607113052964807,0.002057119594666669,0.002646039929860347,0.009133575204881719,0.003877509560252962,0.0024196685689540027,0.0034463825287737457,0.001574872437520232,0.0012535341110052668,0.00947441493401761,0.00605735872946187,0.005603216862431324,0.002842901240581858,0.003294005349313295,0.007622375099758697,0.00887054687121096,0.0,0.0003009283772812313,0.0014076830237652368,0.004009718398128524,0.0,0.0026917880068231216
